original	corrected	count
uygulanmasinda	uygulanmasında	1
Hristiyanlarin	Hristiyanların	1
kullanilacağini	kullanılacağını	1
meslektaşlarimdan	meslektaşlarımdan	1
sikryönetim	sıkryönetim	1
uygulamasina	uygulamasına	1
uğradiklarini	uğradıklarını	1
başvurmasini	başvurmasını	1
saldiranlarin	saldıranların	1
çikmişlar	çıkmışlar	1
kaçinmiş	kaçınmış	1
çikmişlardir	çıkmışlardır	1
çubelerine	cübelerine	1
saldırilmış	saldırılmış	1
bulamadiklarindan	bulamadıklarından	1
balamilardir	balamılardır	1
Andirinli	Andırınlı	1
uğrami	uğramı	1
çalinmiş	çalınmış	1
Gras	Ğini	1
yakalanabilmitir	yakalanabılmıtır	1
yatiştiktan	yatıştıktan	1
canlanmıştir	canlanmıştır	1
konutlarina	konutlarına	1
Çakiroğlu	Çakıroğlu	1
saldirilarak	saldırılarak	1
bozulmasina	bozulmasına	1
oturduklarindan	oturduklarından	1
yapildiğindan	yapıldığından	1
Zeytun’daki	Zeytun’dakı	1
uygulayamamşlardir	uygulayamamşlardır	1
altisini	altısını	1
yaralamlardir	yaralamlardır	1
jandarmalarin	jandarmaların	1
kurtarmişlardir	kurtarmışlardır	1
noktasindaki	noktasındaki	1
isyaninda	isyanında	1
elebaşılik	elebaşılık	1
tutuklandiğinda	tutuklandığında	1
buyruklari	buyrukları	1
hazirlanmişlardi	hazırlanmışlardı	1
kisimlara	kısımlara	1
saldirir	saldırır	1
saldirmaz	saldırmaz	1
siğinacaği	sığınacağı	1
jandarmayi	jandarmayı	1
koyunlarin	koyunların	1
sayildiği	sayıldığı	1
başlatilmiş	başlatılmış	1
jandarmalari	jandarmaları	1
başlamişlardir	başlamışlardır	1
saldirıya	saldırıya	1
taşınmiş	taşınmış	1
hazirlanmaya	hazırlanmaya	1
çağriliyordu	çağrılıyordu	1
Vanli	Vanlı	1
binalarini	binalarını	1
donanmişti	donanmıştı	1
konağinı	konağını	1
bombalariyla	bombalarıyla	1
Adapazari’nda	Adapazarı’nda	1
makinè	makine	1
Heraklea’yi	Heraklea’yı	1
bombaladiklari	bombaladıkları	1
kişkirtmalara	kışkırtmalara	1
Izmit’le	İzmit’le	1
planlarinin	planlarının	1
Izmit’teki	İzmit’teki	1
saldirilmiştir	saldırılmıştır	1
kalmitir	kalmıtır	1
anlaşilmitir	anlaşılmıtır	1
ayrintisina	ayrıntısına	1
Birçoklari	Birçokları	1
oynamışlardir	oynamışlardır	1
fiçilar	fıçılar	1
saldirisi	saldırısı	1
kışkirtmşlardi	kışkırtmşlardı	1
yaymişlardi	yaymışlardı	1
yaymışlardir	yaymışlardır	1
kuyulari	kuyuları	1
siçramiştir	sıçramıştır	1
çağırdiği	çağırdığı	1
birçoklarini	birçoklarını	1
konsoloslarindan	konsoloslarından	1
Başarilarindan	Başarılarından	1
Biraktiği	Bıraktığı	1
duraksamamişlardir	duraksamamışlardır	1
isyanina	isyanına	1
Karabisar	Karabısar	1
sinirdaş	sınırdaş	1
yayıyorlardi	yayıyorlardı	1
kişkirtiyordu	kışkırtıyordu	1
Karahisar’in	Karahisar’ın	1
yapilmi	yapılmı	1
kuşattilar	kuşattılar	1
altindakiler	altındakiler	1
Boğazliyan	Boğazlıyan	1
saldirmiştir	saldırmıştır	1
Yozgat’in	Yozgat’ın	1
yakmişlar	yakmışlar	1
kitalarimiza	kıtalarımıza	1
saldirmışlardir	saldırmışlardır	1
Çatikebir	Çatıkebir	1
kitalarimizla	kıtalarımızla	1
çarpişmiştir	çarpışmıştır	1
sevkiyatin	sevkıyatın	1
başlatilmasi	başlatılması	1
sikıyönetim	sıkıyönetim	1
tutuklayip	tutuklayıp	1
Kafkasyaliydi	Kafkasyalıydı	1
vurulduklari	vuruldukları	1
saptanmiştir	saptanmıştır	1
divani	divanı	1
Diyarbakir’dan	Diyarbakır’dan	1
çıkarilmışlardi	çıkarılmışlardı	1
anlaıliyor	anlaılıyor	1
uğramilardir	uğramılardır	1
dosyalarindan	dosyalarından	1
Mebuslarin	Mebusların	1
Daniştay	Danıştay	1
katlarindan	katlarından	1
Şûrayi	Şurayı	1
başkanlarindan	başkanlarından	1
zabitlarinin	zabıtlarının	1
vatandaşlarimiz	vatandaşlarımız	1
açikladiğim	açıkladığım	1
Amacim	Amacım	1
suçlamanin	suçlamanın	1
çalştilar	çalştılar	1
propagandacilari	propagandacıları	1
saldirmişlardir	saldırmışlardır	1
Karşilaştirma	Karşılaştırma	1
vatanlarini	vatanlarını	1
vatandaşidir	vatandaşıdır	1
İrlandalilari	İrlandalıları	1
Polonyalilarin	Polonyalıların	1
İrlandalilarin	İrlandalıların	1
açtiklarini	açtıklarını	1
karşilaştirmaya	karşılaştırmaya	1
Irlandaliyi	İrlandalıyı	1
kaninin	kanının	1
karşimizdakilerdedir	karşımızdakilerdedir	1
açilmamiştir	açılmamıştır	1
propagandacilara	propagandacılara	1
aktiğini	aktığını	1
kanitlamişlardir	kanıtlamışlardır	1
karşılanmıştir	karşılanmıştır	1
çıkardiğimiz	çıkardığımız	1
siktiklarini	sıktıklarını	1
Dönüü	Dönü	1
varacağini	varacağını	1
takinmiş	takınmış	1
Alayinin	Alayının	1
Istirdadi	İstirdadı	1
basildiğı	basıldığı	1
zararina	zararına	1
tanımişlardır	tanımışlardır	1
aşmaktadir	aşmaktadır	1
başlamışlardir	başlamışlardır	1
igalinden	ığalınden	1
yaklamasina	yaklamasına	1
kaldirildiktan	kaldırıldıktan	1
igali	ığalı	1
karanliklarda	karanlıklarda	1
Soyguncularin	Soyguncuların	1
azginlari	azgınları	1
hirsliydi	hırslıydı	1
kamçıyi	kamçıyı	1
çalitim	çalıtım	1
kamçısiyla	kamçısıyla	1
çikageldi	çıkageldi	1
sivışti	sıvıştı	1
olmayacağina	olmayacağına	1
varmalari	varmaları	1
attiktan	attıktan	1
alinacağina	alınacağına	1
boşaltildi	boşaltıldı	1
kullanilmadi	kullanılmadı	1
kurulacağini	kurulacağını	1
çıkanlarin	çıkanların	1
veremiyorlardi	veremiyorlardı	1
birakmamış	bırakmamış	1
kanitlamalari	kanıtlamaları	1
duygulariyla	duygularıyla	1
planladiklarini	planladıklarını	1
ayrintilarinı	ayrıntılarını	1
tekrarlanmasindan	tekrarlanmasından	1
kiyimin	kıyımın	1
açıklayacağim	açıklayacağım	1
Silahsiz	Silahsız	1
atmişlardir	atmışlardır	1
bakalim!	bakalım!	1
bağirmıştir	bağırmıştır	1
kapamiş	kapamış	1
çikanlari	çıkanları	1
kafalarina	kafalarına	1
silahlanmiş	silahlanmış	1
kitasini	kıtasını	1
oturanlari	oturanları	1
dönüü	dönü	1
taşitmak	taşıtmak	1
arabacilar	arabacılar	1
kalmişlardır	kalmışlardır	1
arabacilari	arabacıları	1
karişmamalari	karışmamaları	1
akibete	akıbete	1
Subaylari	Subayları	1
Arabaci	Arabacı	1
arabacilardan	arabacılardan	1
arabacinin	arabacının	1
ulaşamamiştir	ulaşamamıştır	1
satirlarla	satırlarla	1
Îlice	Ilıçe	1
koparilmı	koparılmı	1
anlatmıştir	anlatmıştır	1
kiyimdan	kıyımdan	1
İlice'den	Ilıçe'den	1
rastlanmiştir	rastlanmıştır	1
organlarina	organlarına	1
çilginlaşmalarinin	çılgınlaşmalarının	1
soylarindan	soylarından	1
çalşmşlardir	çalşmşlardır	1
karşisindakini	karşısındakini	1
susami	susamı	1
aldatamamişlardir	aldatamamışlardır	1
Kiyim	Kıyım	1
çıkardiktan	çıkardıktan	1
asmişlardir	aşmışlardır	1
yakalamiş	yakalamış	1
kurtarilabilmitir	kurtarılabılmıtır	1
kurtarilmiştir!	kurtarılmıştır!	1
topçulara	topçuları	1
tutuklamiştim	tutuklamıştım	1
asilacağini	asılacağını	1
firlayarak	fırlayarak	1
bağirmiştir	bağırmıştır	1
alayinın	alayının	1
kiyımdan	kıyımdan	1
ularin	uların	1
Ricalarimin	Ricalarımın	1
sağlayacağina	sağlayacağına	1
tutulmadi	tutulmadı	1
kiyım	kıyım	1
İlice’ye	Ilıçe’ye	1
yayilinca	yayılınca	1
toplattirilıp	toplattırılıp	1
anlatiyorlardi	anlatıyorlardı	1
savunmasiyla	savunmasıyla	1
takıminin	takımının	1
kiyimlara	kıyımlara	1
aracimiz	aracımız	1
getiriyorlardi	getiriyorlardı	1
kişlada	kışlada	1
istisnasiz	istisnasız	1
suçlaniyorlardi	suçlanıyorlardı	1
katilmaktan	katılmaktan	1
çekinmiyorlardi	çekinmiyorlardı	1
anlayamazsiniz	anlayamazsınız	1
komutanliğindan	komutanlığından	1
arivindedir	arıvındedir	1
Alayi’nin	Alayı’nın	1
Alayi’ndan	Alayı’ndan	1
Komutanliğı	Komutanlığı	1
Alayi’na	Alayı’na	1
bataryalarin	bataryaların	1
ulaşimin	ulaşımın	1
sağlanincaya	sağlanıncaya	1
kuracağini	kuracağını	1
bakilamayacaği	bakılamayacağı	1
taşimakta	taşımakta	1
ayliklarini	aylıklarını	1
sayila	sayıla	1
cağina	çağına	1
varliğı	varlığı	1
almamiştik	almamıştık	1
bulunmayişı	bulunmayışı	1
papazlari	papazları	1
sağlanamazdi	sağlanamazdı	1
Komutanliği’na	Komutanlığı’na	1
Ocaği’nin	Ocağı’nın	1
komutanlarini	komutanlarını	1
Kita	Kıta	1
karişarak	karışarak	1
yanilmıyorsak	yanılmıyorsak	1
attirmiş	attırmış	1
uzaklaştirmıştir	uzaklaştırmıştır	1
Genelkurmay’in	Genelkurmay’ın	1
hatirlattiğini	hatırlattığını	1
eyanin	eyanın	1
koruyucularindan	koruyucularından	1
kitalarinın	kıtalarının	1
yaklaştiği	yaklaştığı	1
siğmaz	sığmaz	1
araçlarindan	araçlarından	1
tamamlandiktan	tamamlandıktan	1
Başkomutanliktan	Başkomutanlıktan	1
tanikliği	tanıklığı	1
Îlice’nin	Ilıçe’nin	1
cèvabini	cevabını	1
alayımin	alayının	1
saptadim	saptadım	1
toplatilmiş	toplatılmış	1
Kişla	Kışla	1
karşılanmiş	karşılanmış	1
vurduklarini	vurduklarını	1
Meydani’nin	Meydanı’nın	1
bahtlilar	bahtlılar	1
tutuklanmiş	tutuklanmış	1
Yoluma	Yoluna	1
subayiyla	subayıyla	1
kişladan	kışladan	1
anlaşamadim	anlaşamadım	1
Kışlanin	Kışlanın	1
bucağini	bucağını	1
facianin	facianın	1
açtirdiğim	açtırdığım	1
kişkirticisi	kışkırtıcısı	1
tutuklattim	tutuklattım	1
saptayamadiğim	saptayamadığım	1
damindaki	damındaki	1
kâğitlarimla	kağıtlarımla	1
alinii	alınıı	1
kanitlanabilir	kanıtlanabilir	1
facialarin	faciaların	1
kışkırticisi	kışkırtıcısı	1
çıkarilmiştir	çıkarılmıştır	1
dolaynda	dolayında	1
oradà	orada	1
varliğimiz	varlığımız	1
sağlamadiği	sağlamadığı	1
facialarini	facialarını	1
imkânsizlik	imkânsızlık	1
bulunmamiz	bulunmamız	1
adimizi	adımızı	1
Tarafimizdan	Tarafımızdan	1
Subaylarin	Subayların	1
ultimatomun	ültimatomun	1
ayrilmamalarini	ayrılmamalarını	1
inandiğıni	inandığını	1
yayimlayarak	yayımlayarak	1
haksizliklari	haksızlıkları	1
harcayacağini	harcayacağını	1
Başkomutaninin	Başkomutanının	1
başlayacağini	başlayacağını	1
taşinacağini	taşınacağını	1
Surp	Sırp	1
tanimadiklarini	tanımadıklarını	1
depolarini	depolarını	1
saldirilarini	saldırılarını	1
takimlariyla	takımlarıyla	1
birakabilecek	bırakabilecek	1
toplara	topları	1
yazdan	yazdım	1
mekanizmalari	mekanizmaları	1
kamalari	kamaları	1
toplatilarak	toplatılarak	1
saldirilarinin	saldırılarının	1
kizan	kızın	1
kalkışmiş	kalkışmış	1
yazgilarina	yazgılarına	1
atanmişti	atanmıştı	1
davranışlari	davranışları	1
kapanda	kapandı	1
kalkişanlari	kalkışanları	1
sikiyönetimle	sıkıyönetimle	1
uygulanacağini	uygulanacağını	1
Emrimde	Emrinde	1
saldirilariyla	saldırılarıyla	1
subaylarinda	subaylarında	1
siğinca	sığınca	1
bulunabiliyorlardi	bulunabiliyorlardı	1
kalmilardir	kalmılardır	1
cezalandirilacaği	cezalandırılacağı	1
intikamindan	intikamından	1
karganin	karganın	1
subayim	subayın	1
onayim	onayım	1
çikarildiğini	çıkarıldığını	1
tutuklanmasini	tutuklanmasını	1
araştirdim	araştırdım	1
tutukladiğim	tutukladığım	1
cezalandirilmamişti	cezalandırılmamıştı	1
ayrintıyı	ayrıntıyı	1
Tuğgenerali	Tuğgeneralı	1
üniformasiyla	üniformasıyla	1
Haçi’nin	Hacı’nın	1
korkaklari	korkakları	1
subaylarimdan	subaylarından	1
olanlardi	olanlardı	1
vardirmadan	vardırmadan	1
çalştirmak	çalştırmak	1
kullanildiklarini	kullanıldıklarını	1
subaysiz	subaysız	1
korktuklarini	korktuklarını	1
hazirlandiğini	hazırlandığını	1
komutaninın	komutanının	1
Sarikamış’a	Sarıkamış’a	1
tutuklamiş	tutuklamış	1
manevrayi	manevrayı	1
tekrarlamişlardi	tekrarlamışlardı	1
çalişmayacağimizi	çalışmayacağımızı	1
kararlaştirdik	kararlaştırdık	1
konutlarini	konutlarını	1
yaklaştirdik	yaklaştırdık	1
ayaklanirsa	ayaklanma	1
gerekeni	gereken	1
kişkirticilari	kışkırtıcıları	1
tutuklandiği	tutuklandığı	1
çarpşabilecek	çarpşabılecek	1
kalmi	kalmı	1
açamayacaklarini	açamayacaklarını	1
ayaklandiklari	ayaklandıkları	1
taşınilamazdi	taşınılamazdı	1
baylarinin	baylarının	1
oturamazlardi	oturamazlardı	1
elebaşilari	elebaşıları	1
suçladiklari	suçladıkları	1
çağrilmasindan	çağrılmasından	1
ilikiyi	ılıkıyı	1
barbarliğına	barbarlığına	1
saptamalarini	saptamalarını	1
emirlerimin	emirlerinin	1
ulaşmadiğini	ulaşmadığını	1
toplantidan	toplantıdan	1
siraladim	sıraladım	1
açiklamami	açıklamamı	1
üniformalarimizin	üniformalarımızın	1
iimizi	ıımızı	1
doğruladilar	doğruladılar	1
olacağıni	olacağını	1
Açıklamalarima	Açıklamalarıma	1
akillarini	akıllarını	1
toplamadiklari	toplamadıkları	1
imkânina	imkanına	1
toplantidaki	toplantıdaki	1
çikmayacağini	çıkmayacağını	1
inanacağini	inanacağını	1
uymadiğini	uymadığını	1
davranacaklari	davranacakları	1
cezalandirilacağini	cezalandırılacağını	1
kayıplarin	kayıpların	1
hayatlarindan	hayatlarından	1
tutulacağini	tutulacağını	1
levhalari	levhaları	1
sokaklarina	sokaklarına	1
yapiştirtti	yapıştırttı	1
kalkişmadiklari	kalkışmadıkları	1
korkmasinın	korkmasının	1
cezalandirilmaya	cezalandırılmaya	1
anlatmasini	anlatmasını	1
kiyıminda	kıyımında	1
kurtardiğimi	kurtardığımı	1
açiklanmasi	açıklanması	1
Savriev’in	Savrıev’in	1
atmamiş	atmamış	1
çarpimayı	çarpımayı	1
yaramışti	yaramıştı	1
ayrilacaksa	ayrılacaksa	1
tartimalardan	tartımalardan	1
kaniya	kanıya	1
Bakanliğr’nin	Bakanlığr’nın	1
kolordularindan	kolordularından	1
atandiği	atandığı	1
anlatildi	anlatıldı	1
çaliştiktan	çalıştıktan	1
yapamadiği	yapamadığı	1
karişmamiza	karışmamıza	1
belanizi	belanızı	1
inanmamişti	inanmamıştı	1
kapanmişti	kapanmıştı	1
rastlanamiyordu	rastlanamıyordu	1
buluşabiliyorlardi	buluşabiliyorlardı	1
cezalandirilmadi	cezalandırılmadı	1
masumlarin	masumların	1
cezalandirilmasinin	cezalandırılmasının	1
susuyorlardi	susuyorlardı	1
sonlarinin	sonlarının	1
alayli	alaylı	1
artrildi	artrıldı	1
Tutuklularin	Tutukluların	1
koruyucularin	koruyucuların	1
alikonulduğunu	alıkonulduğunu	1
kaçaklari	kaçakları	1
kaçakçılarindan	kaçakçılarından	1
kaçınirlardi	kaçınırlardı	1
geliinden	geliınden	1
çiktilarsa	çıktılarsa	1
alçakçasina	alçakçasına	1
kaçmakti	kaçmaktı	1
yumruklariyla	yumruklarıyla	1
çalşiyordu	çalşıyordu	1
topçusundaydi	topçusundaydı	1
Istihkâmda	İstihkâmda	1
kadarindan	kadarından	1
yararlanilabileceğini	yararlanılabileceğini	1
siğinmak!	sığınmak!	1
kurmayliğindan	kurmaylığından	1
kararlaştiri	kararlaştırı	1
Karargâhin	Karargahın	1
ucundaydi	ucundaydı	1
Fem	Fen	1
kurmayindan	kurmayından	1
çarpışıyorlardi	çarpışıyorlardı	1
saniliyordu	sanılıyordu	1
birakilm	bırakılm	1
ilerleyebiliyorlardi	ilerleyebiliyorlardı	1
yapıliyordu	yapılıyordu	1
çikanlar	çıkanlar	1
karşılarina	karşılarına	1
geçiriyorlardi	geçiriyorlardı	1
uğrayinca	uğrayınca	1
kurtulduklarini	kurtulduklarını	1
utanmiyorlardi	utanmıyorlardı	1
kitasina	kıtasına	1
boşaltilmasindan	boşaltılmasından	1
kizdi	kızdı	1
Karşılik	Karşılık	1
toplantisindan	toplantısından	1
sayilmayacağina	sayılmayacağına	1
bakilmaksizin	bakılmaksızın	1
Emirlerimin	Emirlerinin	1
subaylarima	subaylarına	1
zorlandiğini	zorlandığını	1
oturmalarini	oturmalarını	1
Sarikamiş’ta	Sarıkamış’ta	1
Gerassimov’u	Gerassımov’u	1
duyduklarini	duyduklarını	1
kurtarmalarini	kurtarmalarını	1
yaniltmak	yanıltmak	1
Ilica’nin	Ilıca’nın	1
Ilica’daki	Ilıca’dakı	1
aldiysam	aldıysam	1
yapiyormuşçasina	yapıyormuşçasına	1
kaçanlari	kaçanları	1
çaliıyordu	çalııyordu	1
Bataryami	Bataryamı	1
yakinlarindan	yakınlarından	1
başaramadim	başaramadım	1
bataryami	bataryamı	1
kaçılari	kaçıları	1
rastladiklari	rastladıkları	1
sanmiyordu	sanmıyordu	1
erkeklerini	erkeklerin	1
topladilar	topladılar	1
topladiklarini	topladıklarını	1
kapimda	kapımda	1
çaltiğini	çaltığını	1
açtirdim	açtırdım	1
Imza	İmza	1
kurmayina	kurmayına	1
Yulkeviçi	Yülkeviçi	1
Vardiğimizda	Vardığımızda	1
katimişlardi	katimişlardı	1
yapilmadiğini	yapılmadığını	1
yaşlilarla	yaşlılarla	1
savunanlarin	savunanların	1
Subaylarimin	Subaylarının	1
kaçtiklarini	kaçtıklarını	1
yatiştirarak	yatıştırarak	1
çiğliklarini	çığlıklarını	1
rahatimi	rahatımı	1
kaçıriyordu	kaçırıyordu	1
Başkomutanliğin	Başkomutanlığın	1
kiyimina	kıyımına	1
uğramasina	uğramasına	1
kargaşaliklari	kargaşalıkları	1
Topçulara	Topçuları	1
buyruğundaydi	buyruğundaydı	1
atacağini	atacağını	1
inandirarak	inandırarak	1
yaniyordu	yanıyordu	1
kaçacaklardi	kaçacaklardı	1
olmayışina	olmayışına	1
şaştiklarini	şaştıklarını	1
başariyorlardi	başarıyorlardı	1
koşmayi	koşmayı	1
zirhlara	zırhlara	1
caydim	caydım	1
korkakliklarinin	korkaklıklarının	1
Karargâhima	Karargâhına	1
çığliklar	çığlıklar	1
yararlanip	yararlanıp	1
firtına	fırtına	1
bataryalarima	bataryalarıma	1
arabalarini	arabalarını	1
atlilarin	atlıların	1
kaçmilardi	kaçmılardı	1
hayvanlarimdan	hayvanlarımdan	1
vurmuşlardi	vurmuşlardı	1
karanliğindan	karanlığından	1
kaçmışlardi!	kaçmışlardı!	1
rastlaniyordu	rastlanıyordu	1
kahramanlikla	kahramanlıkla	1
savunduklarina	savunduklarına	1
subaylaridir	subaylarıdır	1
varliğimizi	varlığımızı	1
kurtarmiş	kurtarmış	1
karşilaştiğım	karşılaştığım	1
bulamayacaklardi	bulamayacaklardı	1
Ekselansiniza	Ekselansınıza	1
yaymalari	Yayınları	1
yerlemi	yerleri	1
yayılmasini	yayılmasını	1
yayanlara	Yayınları	1
kişkirticilarin	kışkırtıcıların	1
yaralaninca	yaralanınca	1
açmişlardi	açmışlardı	1
akmasini	akmasını	1
kargaşaliklarin	kargaşalıkların	1
genelkurmayindan	genelkurmayından	1
taşimasina	taşımasına	1
hazirlandiklarini	hazırlandıklarını	1
müştür	muştur	1
tanikliklari	tanıklıkları	1
açıklamalarin	açıklamaların	1
kanitlayan	kanıtlayan	1
Erzincanlilarin	Erzincanlıların	1
açiklamalarina	açıklamalarına	1
kişlalari	kışlaları	1
siğinmayi	sığınmayı	1
zavallilarin	zavallıların	1
çığliklarini	çığlıklarını	1
kaçmıştir	kaçmıştır	1
kadinli	kadınlı	1
Kizilağaç	Kızılağaç	1
yaralariyla	yaralarıyla	1
kadınlarin	kadınların	1
irzlarna	ırzlarna	1
Inesel	Mesel	1
yakmiştir	yakmıştır	1
çalmişlardır	çalmışlardır	1
dişariyla	dışarıyla	1
tikilarak	tıkılarak	1
uçurmuşlardir	uçurmuşlardır	1
bağladiktan	bağladıktan	1
siğinmayı	sığınmayı	1
başarmiştir	başarmıştır	1
bulunmali	bulunmalı	1
vahşiçe	vahşice	1
sonuçlanmiş	sonuçlanmış	1
yapanlari	yapanları	1
alkişhiyorlar	alkışhıyorlar	1
uygulanamadiği	uygulanamadığı	1
olamayacaktir	olamayacaktır	1
kurmakti	kurmaktı	1
kalkişmak	kalkışmak	1
kişkirtmiş	kışkırtmış	1
taninmak	tanınmak	1
kalkmiştir	kalkmıştır	1
doksani	doksanı	1
çarpişmalari	çarpışmaları	1
konferansinın	konferansının	1
Firkasi’na	Fırkası’na	1
Araştirilan	Araştırılan	1
katilmamiş	katılmamış	1
fabrikasinın	fabrikasının	1
alçakliğa	alçaklığa	1
buyurmaktadir	buyurmaktadır	1
divani*	divanı*	1
budalaliklar	budalalıklar	1
onaylanmi	onaylanmı	1
Sıkiyönetim	Sıkıyönetim	1
karşıliğidır	karşılığıdır	1
savci	savcı	1
ngilizlerin	İngilizlerin	1
Divani’nda	Divanı’nda	1
kavradiği	kavradığı	1
saniklarin	sanıkların	1
kikirticilari	kıkırtıcıları	1
cezalandirilmiş	cezalandırılmış	1
cezalandirildiklari	cezalandırıldıkları	1
unutacaklarini	unutacaklarını	1
kanilarinin	kanılarının	1
davranilmış	davranılmış	1
karşılikta	karşılıkta	1
katildiğıniza	katıldığınıza	1
katlanmaniz	katlanmanız	1
yaptiğiniz	yaptığınız	1
avukatlarinin	avukatlarının	1
yayimliyorum	yayımlıyorum	1
nazirlarina	nazırlarına	1
savcinin	savcının	1
Divani’ni	Divanı’nı	1
kullandiğr	kullandığr	1
Savunmalarini	Savunmalarını	1
karşılaşılmamiş	karşılaşılmamış	1
kanunlarimizin	kanunlarımızın	1
zorunluluklari	zorunlulukları	1
yilip	yılıp	1
çalşmasina	çalşmasına	1
bakışlarina	bakışlarına	1
rastlanmaktadir	rastlanmaktadır	1
anularin	anuların	1
uygulanmasinin	uygulanmasının	1
çıkiyoruz	çıkıyoruz	1
kolaylaştiracaktir	kolaylaştıracaktır	1
bastiracak	bastıracak	1
sayiyoruz	sayıyoruz	1
hususlaridir	hususlarıdır	1
almilardir	almılardır	1
faslinin	faslının	1
davalarinin	davalarının	1
başlanmi	başlarını	1
kaldirilamaz	kaldırılamaz	1
sifatlar	sıfatlar	1
tahkikatina	tahkikatına	1
makaminca	makamınca	1
alndiktan	alındıktan	1
suçlamalarin	suçlamaların	1
başlicasi	başlıcası	1
aracilikla	aracılıkla	1
oylariyla	oylarıyla	1
nursa	nuna	1
yargilanma	yargılanma	1
yargiçliği	yargıçlığı	1
kaynaklandiğindan	kaynaklandığından	1
dayanin	dayının	1
kapsama	kapsamı	1
Iddianame	İddianame	1
varsayilsa	varsayılsa	1
suçlanmalari	suçlanmaları	1
fikrasindaki	fıkrasındaki	1
Mahsusasi	Mahsusası	1
Mahsusa’nin	Mahsusa’nın	1
maaşlarinin	maaşlarının	1
maalarini	malarını	1
almşlardir	almışlardır	1
birakamaz	bırakmaz	1
çalşanlari	çalşanları	1
iddiamiz	iddiamız	1
Mahsusa’yi	Mahsusa’yı	1
Islamiye’de	İslamiye’de	1
nasif	naşif	1
çikarmaz	çıkarmaz	1
sifatlari	sıfatları	1
bakandir	bakandır	1
Âyan’in	Âyan’ın	1
fikrasi	fıkrası	1
tutanağinda	tutanağında	1
cezalandirilmasinda	cezalandırılmasında	1
ayırmişti	ayırmıştı	1
savcilarin	savcıların	1
bulunamayacaği	bulunamayacağı	1
yargilamada	yargılamada	1
katilimi	katılımı	1
Nâzirı	Nazırı	1
Nâziri’nin	Nazırı’nın	1
suçlardandir	suçlardandır	1
taşimiştir	taşımıştır	1
mazbatasiyla	mazbatasıyla	1
kararidir	kararıdır	1
makaminiz	makamınız	1
memurluklarindan	memurluklarından	1
yargilanabilirler	yargılanabilirler	1
paragrafinda	paragrafında	1
varsayilip	varsayılıp	1
davalarin	davaların	1
Kanunlarin	Kanunların	1
kaldirilmasindan	kaldırılmasından	1
sikiyönetimi	sıkıyönetimi	1
Sikiyönetimi	Sıkıyönetimi	1
nizamlarin	nizamların	1
sinirlanmıştir	sınırlanmıştır	1
yargilanmalarindan	yargılanmalarından	1
sayılmasi	sayılması	1
bakm	bakım	1
koymasi	koyması	1
olunmaktadir	olunmaktadır	1
bakilan	bakılan	1
bakilacak	bakılacak	1
bakamayacaktir	bakamayacaktır	1
bakanlikta	bakanlıkta	1
sifatinı	sıfatını	1
iddianin	iddianın	1
ispatina	ispatına	1
atilip	atılıp	1
hatirimda	hatırımda	1
kaldiğina	kaldığına	1
tutanaklarinda	tutanaklarında	1
kapsamiş	kapsamış	1
bağliliklari	bağlılıkları	1
kisimlarin	kısımların	1
açıklanmiştir	açıklanmıştır	1
tutanaklariyla	tutanaklarıyla	1
sonuçlariyla	sonuçlarıyla	1
yapilmasiyla	yapılmasıyla	1
soruşturulmasi	soruşturulması	1
koymasa	koyması	1
kuram	kuran	1
Âliyle	Aliyle	1
imkâniyla	imkanıyla	1
yakiır	yakıır	1
doğrulamiyor	doğrulamıyor	1
durumlarin	durumların	1
doğrulandiktan	doğrulandıktan	1
aşağilamasi	aşağılaması	1
sahtekârlik	sahtekarlık	1
yaptirmakla	yaptırmakla	1
yaptirmamasi	yaptırmaması	1
kalkişanlarin	kalkışanların	1
yargilanmasina	yargılanmasına	1
oluşmasina	oluşmasına	1
bakanlari	bakanları	1
açikladiğmiz	açıkladığmız	1
ilikindir	ılıkındır	1
Esasi’deki	Esası’deki	1
kalkışanlarin	kalkışanların	1
yargilamaktir	yargılamaktır	1
yargilanmasini	yargılanmasını	1
hususlardir	hususlardır	1
açıkliği	açıklığı	1
doğrulamasiyla	doğrulamasıyla	1
davalarini	davalarını	1
mabakimdir	mabakımdır	1
eczasinin	eczasının	1
parçalarinin	parçalarının	1
yargilanacaği	yargılanacağı	1
konularina	konularına	1
itirazini	itirazını	1
suçlanmiş	suçlanmış	1
suçlanmi	suçlanmı	1
yargilanmalarini	yargılanmalarını	1
alinabilir	alınabilir	1
divaninizin	divanınızın	1
tamlamasiyla	tamlamasıyla	1
içtimaindan	ictimaından	1
ağiri	aşırı	1
yargilanır	yargılanır	1
elkoyamiyor	elkoyamıyor	1
arkadaşima	arkadaşıma	1
şahsima	şahsıma	1
Savci	Savcı	1
Yapilmasi	Yapılması	1
kaynaklanip	kaynaklanıp	1
kaynaklanmadiğinin	kaynaklanmadığının	1
alanindadir	alanındadır	1
aratirmanin	aratırmanın	1
yapilmasindan	yapılmasından	1
baçlariz	baclarız	1
Nazirinı	Nazırın	1
Nazirini	Nazırın	1
Nazirıni	Nazırın	1
aklamiştir	aklamıştır	1
Mahkûmlarin	Mahkumların	1
yargiçlarin	yargıçların	1
yargilamalar	yargılamalar	1
başvurulmadiği	başvurulmadığı	1
anlaşıldiğindan	anlaşıldığından	1
