original	corrected	count
Ibret	İbret	1
yaptirimlar	yaptırımlar	1
infazindaki	infazındakı	1
idami	idari	1
gramajini	gramajını	1
firincinin	fırıncının	1
kulağindan	kulağından	1
ihtikâri	ihtikarı	1
bakkalin	bakkalın	1
nalbantin	nalbantın	1
yatirilmasi	yatırılması	1
oturtulmasi	oturtulması	1
kirbaçlanip	kırbaçlanıp	1
yakilmasi	yakılması	1
daldirilmasi	daldırılması	1
olanağinin	olanağının	1
ortami	ortamı	1
arayip	arayıp	1
toplumlarindaki	toplumlarındaki	1
karşılaştirmaya	karşılaştırmaya	1
çalitik	çalıtık	1
yapidir	yapıdır	1
fona	fon	1
âzamlarindan	azamlarından	1
anlaticilarin	anlatıcıların	1
dayandirilan	dayandırılan	1
menâkibnâmesi	menakıbnâmesi	1
yayimladiğı	yayımladığı	1
yayımlamiştir	yayımlamıştır	1
Matbaasi’nda	Matbaası’nda	1
yararlandiğini	yararlandığını	1
menâkibnâmeyi	menakıbnâmeyi	1
vakfi	Vakfı	1
yazmalari	yazmaları	1
yazmalarinda	yazmalarında	1
yararlandik	yararlandık	1
karşilanmiş	karşılanmış	1
paşayi	paşayı	1
Inalcik	İnalcık	1
Kazaklarin	Kazakların	1
Menâkibnâmelerde	Menakıbnâmelerde	1
kitapliğindaki	kitaplığındaki	1
menâkibnâmesinin	menakıbnâmesinin	1
baskinini	baskınını	1
nüshasina	nüshasına	1
Menâkibnâmesi’nde	Menakıbnâmesi’nde	1
Incelememizde	İncelememizde	1
mecmualardaki	mecmualardakı	1
Yazmalarin	Yazmaların	1
tanimi	tarım	1
imlasi	imlası	1
muntazamdir	muntazamdır	1
yapraktir	yapraktır	1
Kâğidin	Kağıdın	1
menkibesi	menkıbesi	1
menkibesine	menkıbesine	1
yaradişindan	yaradışından	1
Menâkibnâmesi’nin	Menakıbnâmesi’nin	1
basamağinda	basamağında	1
kissahanlarin	kıssahanların	1
destanlari	destanları	1
menâ	men	1
menkibesinden	menkıbesinden	1
dedikodularin	dedikoduların	1
olanlarina	olanlarına	1
kibnâme	kıbnâme	1
mecmualarindan	mecmualarından	1
kazinti	kazıntı	1
kâğidin	kağıdın	1
kullanilişı	kullanılışı	1
menkibesiyle	menkıbesiyle	1
anlatisi	anlatısı	1
menâkibnâmesini	menakıbnâmesini	1
merakliya	meraklıya	1
yaşayip	yaşayıp	1
karşımizda	karşımızda	1
ipuçlariyla	ipuçlarıyla	1
kapatilişıni	kapatılışını	1
uydurmasidir	uydurmasıdır	1
yanlilara	yanlıları	1
avamî	avam	1
andiriyorsa	andırıyorsa	1
yüzyillara	yüzyıllara	1
synonim	synonım	1
yanlişlar	yanlışlar	1
kelimâtlar	kelimatlar	1
bağlu	bağlı	1
hedaye	hediye	1
pişkeşler	piskeşler	1
kullanişlar	kullanışlar	1
Görem	Gören	1
alvirim	alvırım	1
mimik	minik	1
lâzumdur	lazımdır	1
ikramina	ikramına	1
divarina	dıvarına	1
tekrari	tekrarı	1
tarafgir	tarafgır	1
menkibedeki	menkıbedeki	1
ayrima	ayrıma	1
tutulmasidir	tutulmasıdır	1
doğmasini	doğmasını	1
tartişılacak	tartışılacak	1
kahramaninin	kahramanının	1
safhalarin	safhaların	1
anlatimin	anlatımın	1
safhayi	safhayı	1
nnn	nının	1
ağaliğina	ağalığına	1
muhasarasi	muhasarası	1
Edirnekapi	Edirnekapı	1
âzamlik	azınlık	1
asilsizdir	asılsızdır	1
menâkibnâmelerin	menakıbnâmelerin	1
muhasaradaki	muhasaradakı	1
abartmalari	abartmaları	1
kaptanpaşalik	kaptanpaşalık	1
pâyeleri	payeleri	1
yakiştirmalarin	yakıştırmaların	1
Bosnaliyi	Bosnalıyı	1
Boyarlari	Boyarları	1
uşaği	uşağı	1
başvuracaklarini	başvuracaklarını	1
isyanina	isyanına	1
oğlanlarindan	oğlanlarından	1
Mistra	Miştim	1
fütûhâtinda	fütuhatında	1
kumandanlardandir	kumandanlardandır	1
Hisar’ni	Hisar’nı	1
dünyalarina	dünyalarına	1
yakalayamadi	yakalayamadı	1
kişkirtanlarin	kışkırtanların	1
zenaatkârlarin	zenaatkârların	1
Karamanli’dan	Karamanlı’dan	1
kayırdiği	kayırdığı	1
dedikodulariyla	dedikodularıyla	1
artirmiş	artırmış	1
Savaşi’ndaki	Savaşı’ndaki	1
Aralarindaki	Aralarındaki	1
Adnî	Adım	1
şuarâ	Şura	1
muârizlari	muarızları	1
idaminin	idamının	1
karşılandiğidir	karşılandığıdır	1
tutulmasina	tutulmasına	1
Hurûfileri	Hurufileri	1
yaktirmasi	yaktırması	1
Hurûfîliğe	Hurufiliğe	1
alâkasini	alakasını	1
mahlasiyla	mahlasıyla	1
oynadiğidir	oynadığıdır	1
islâhat	ıslahat	1
mirî	rini	1
sağlamişsa	sağlamışsa	1
unsurlarina	unsurlarına	1
zâviye	zaviye	1
kançilaryada	kançılaryada	1
ayarlamalari	ayarlamaları	1
Rusya’sinda	Rusya’sında	1
icraati	icraatı	1
monarkin	monarkın	1
düşmanidir	düşmanıdır	1
Islâm’a	İslam’a	1
meşrulaştiran	meşrulaştıran	1
tanimlamamizi	tanımlamamızı	1
Menkibedeki	Menkıbedeki	1
açıklamanin	açıklamanın	1
imkânsizliği	imkansızlığı	1
yanilmayan	yanılmayan	1
konmaktadir	konmaktadır	1
Dumanli	Dumanlı	1
canlandirilmaktadir	canlandırılmaktadır	1
başarisinda	başarısında	1
muhasarasindaki	muhasarasındakı	1
abartildiği	abartıldığı	1
fesadini	fesadını	1
başaridır	başarıdır	1
ağirlanir	ağırlanır	1
kullanilmamasidir	kullanılmamasıdır	1
fazil	Fazıl	1
Şiî	Şu	1
rastliyoruz	rastlıyoruz	1
müsabakasi	müsabakası	1
vasfini	vasfını	1
Kâzim’in	Kâzım’ın	1
ulemâsini	ulemasını	1
susturmasi	susturması	1
ululari	uluları	1
Menâkibnâmemizde	Menakıbnâmemizde	1
manastirda	manastırda	1
yansitmiştir	yansıtmıştır	1
menâkibnâmeleri	menakıbnâmeleri	1
yaziciliğindan	yazıcılığından	1
anlatilagelmiştir	anlatılagelmiştir	1
bedduasiyla	bedduasıyla	1
inşaasina	inşaasına	1
Menkibeler	Menkıbeler	1
başlangi	başlangı	1
olayini	olayını	1
kapilarini	kapılarını	1
dayanirlar	dayanırlar	1
Buda’nin	Buda’nın	1
kiliğinda	kılığında	1
açmasiyla	açmasıyla	1
menkibelerin	menkıbelerin	1
yaziciliğinin	yazıcılığının	1
başlangicindaki	başlangıcındaki	1
saptamaktaki	saptamaktakı	1
yapitlardir	yapıtlardır	1
Menkibenin	Menkıbenin	1
reâyâsinin	reayasının	1
tartişmakta	tartışmakta	1
Manastir’a	Manastır’a	1
rad’in	rad’ın	1
Handschriftensammiung	Handschriftensammıung	1
nüshasinin	nüshasının	1
Ayrilik	Ayrılık	1
çağrilmasini	çağrılmasını	1
anlatilip	anlatılıp	1
yaptirilmasini	yaptırılmasını	1
anlatirlar	anlatırlar	1
keşiler	kesiler	1
delikanlyi	delikanlyı	1
padiahin	padiahın	1
kocabaşi	kocabaşı	1
uğurlayip	uğurlayıp	1
çikarmışlar	çıkarmışlar	1
ayrildiklari	ayrıldıkları	1
çikmi	çıkmı	1
Güranî’yi	Güranî’yı	1
Delikanliya	Delikanlıya	1
kiskanip	kıskanıp	1
kuşkulanir	kuşkulanır	1
vurulmasini	vurulmasını	1
dağli	dağlı	1
figân	figan	1
yalvarirlar	yalvarırlar	1
yakarinca	yakarınca	1
adammi	adamın	1
aleyhisselâm	aleyhisselam	1
imden	niden	1
Şimden	Sinden	1
verelüm	verelim	1
mikdari	mikdarı	1
kilina	kılına	1
ayildiğinda	ayıldığında	1
bağişlayip	bağışlayıp	1
danişır	danışır	1
bulaştirir	bulaştırır	1
adamlarimizi	adamlarımızı	1
tevâbiî	tevâbii	1
istimâlet	istimalet	1
üleştirüb	uleştirüb	1
nip	nıp	1
dağitir	dağıtır	1
Teâlanin	Tealanın	1
aleyhisselâmin	aleyhisselamın	1
Iznik’e	İznik’e	1
asini	asını	1
Hisari’nin	Hisarı’nın	1
aleyhisselâmi	aleyhisselamı	1
haraci	harici	1
artiği	artığı	1
çadirina	çadırına	1
dişahi	dişahı	1
kişkirtir	kışkırtır	1
kizip	kızıp	1
yalvarir	yalvarır	1
sarilir	sarılır	1
Kapusu	Kapısı	1
torlağinin	torlağının	1
bakilır	bakılır	1
ağlayip	ağlayıp	1
Paşa’ninki	Paşa’nınkı	1
toplanirlarmi	toplanırlarmı	1
Hisari’ndan	Hisarı’ndan	1
kirklar	kırklar	1
yiktirir	yıktırır	1
Kinisa	Kimisi	1
menkibeye	menkıbeye	1
çalisinlar	çalışınlar	1
taşırlarmi	taşırlarmı	1
Altinlarin	Altınların	1
fikarasina	fikarasına	1
cari	çarı	1
denileni	denilen	1
mâh	mali	1
tâkim	takım	1
padişahî	padişahı	1
Duan	Dün	1
kiskanan	kıskanan	1
kazip	kazıp	1
Kâğitta	Kağıtta	1
şikâr	sıkar	1
kocayi	kocayı	1
lâyikdir	layıkdır	1
rivâyette	rivayette	1
evkafinin	evkafının	1
menâkibi	menakıbı	1
karindaşlarimiz	karındaşlarımız	1
fâtiha	fatiha	1
inkisarimin	inkisarımın	1
etmişdür	etmişdir	1
duam	dum	1
Atilan	Atılan	1
şimden	sinden	1
Kalkip	Kalkıp	1
uğrasin	uğrasın	1
şehâdetine	şehadetine	1
hazirla	hazırla	1
Imdi	İndi	1
temam	temin	1
birakırlar	bırakırlar	1
ağlaştiğini	ağlaştığını	1
kaldirtir	kaldırtır	1
yalanciya	yalancıya	1
Manastir’da	Manastır’da	1
Hazâ	Hazi	1
zamân	zamanı	1
kânûnlari	kanunları	1
kânûn	kanuni	1
metullahi	metullahı	1
yoğiken	yoğıken	1
salâvati	salavatı	1
izhâr	izhar	1
lâtîfi	latifi	1
sabâvetinden	sabavetinden	1
vefâtina	vefatına	1
kâdilarin	kadıların	1
reâyâyi	reayayı	1
Ittifâk	İttifak	1
getürdiler	getirdiler	1
zemân	zemin	1
mikdâri	mikdarı	1
keşî	kesi	1
gelür	gelir	1
suâl	sul	1
bâis	büs	1
civân	civarı	1
ilerü	ileri	1
berü	beri	1
pâdişâhin	padişahın	1
cânibinden	canibinden	1
Rûmili’ne	Rumili’ne	1
mâbeynimizde	mabeynimizde	1
istihrâc	istihraç	1
cânibden	canibden	1
gönderdügi	gönderdiği	1
getürmesini	getirmesini	1
fermân	fermanı	1
nâmem	mamen	1
riâyete	riayete	1
vaktâki	vaktaki	1
ahvâlleri	ahvalleri	1
kelâminda	kelamında	1
ahvâllerini	ahvallerini	1
müşkîllerin	müşkillerin	1
idügün	idüğün	1
şerîfine	şerifine	1
yazilub	yazılub	1
olmuki	olmukı	1
sâat	Sait	1
oğluni	oğlum	1
nne	rine	1
âdemime	ademime	1
âsitâneme	asitaneme	1
uyandirarak	uyandırarak	1
Hâsili	Hasılı	1
temâm	temin	1
hâce	hiçe	1
gelsün	gelsin	1
Gürânî	Güran	1
civanin	civanın	1
pâdiâhi	padiâhi	1
olmadiğıni	olmadığını	1
Güranî	Güran	1
pâdişâhim	padişahın	1
ilâm	ilan	1
hatirimiz	hatırımız	1
oğlanin	oğlanın	1
pâdişah	padişah	1
âzâm	azim	1
zemânde	zeminde	1
içerüye	içeriye	1
gerü	geri	1
imâme	Marie	1
fasâhatini	fasahatını	1
pâdişâhîye	padişahiye	1
ziyâfet	ziyafet	1
ihtiyâr	ihtiyar	1
Kethüdâsina	Kethüdasına	1
karindaşımiza	karındaşımıza	1
ağalari	ağaları	1
karindaşımizi	karındaşımızı	1
ulemâyi	ulemayı	1
ilerüye	ileriye	1
kâdiasker	kadıasker	1
Manastirda	Manastırda	1
sultânim	sultanın	1
bilürsin	bilirsin	1
eyledin	eyledim	1
olmağin	olmasın	1
hukûka	hukuki	1
alîmsiz	alimsiz	1
buyurdiler	buyurdıler	1
karindaşimiz	karındaşımız	1
fâzil	Fazıl	1
senâ	seni	1
âzâma	azami	1
bilürsün	bilirsin	1
yazib	yazıb	1
pâdişâhimin	padişahımın	1
muhzîri	muhzîrı	1
himâyetinin	himayetinin	1
riâyetine	riayetine	1
muradimdir	muradımdır	1
uzamasini	uzamasını	1
Meydâni	Meydanı	1
kadirganin	kadırganın	1
gerüye	geriye	1
âdemî	adem	1
muhâfiz	muhafız	1
dâimâ	daimi	1
kadirgai	kadırgaı	1
irüşüb	ıruşüb	1
çikulub	çıkulub	1
olursuz	olunuz	1
Bazisi	Bazısı	1
avâm	İvan	1
Paşa’nn	Paşa’nın	1
pâdişâhâ	padişahı	1
azl	azı	1
pâdişâha	padişahı	1
düşmânin	düşmanın	1
inşâ’allah	inşa’allah	1
pâdişâhimindır	padişahımındır	1
hevâsina	hevasına	1
tarîkinde	tarikinde	1
dimağindan	dimağından	1
tarîkinize	tarikinize	1
hatâsiz	hatasız	1
kirkda	kırkda	1
gâlibâ	galiba	1
akrabasinin	akrabasının	1
tibâh	tıbâh	1
akrabasidır	akrabasıdır	1
kalkdiki	kalkdıkı	1
hatirine	hatırıne	1
azîm’üşânin	azim’üşânin	1
danişayim	danışayım	1
danşayim	dansayım	1
buldi	bildi	1
amân	man	1
bilür	bilir	1
ihyâneti*	ihyaneti*	1
buyurdiki	buyurdıkı	1
anlatmişlar	anlatmışlar	1
anlardir	anlardır	1
sirda	sırda	1
mâcerâsini	macerasını	1
ümurumi	umurumı	1
sipâriş	sipariş	1
danişan	danışan	1
danişmayan	danışmayan	1
buyurdi	buyurdı	1
lâzimdır	lazımdır	1
vâkiâ	vakıa	1
kerîmdir	kerimdir	1
kal’anin	kal’anın	1
divârine	dıvarıne	1
kullarin	kulların	1
tedârikin	tedarikin	1
ikrâamina	ikrâamına	1
divârina	dıvarına	1
halîmine	halimine	1
muînidir	muinidir	1
kasidlari	kasidları	1
torlağin	torlağın	1
avn’illah	avn’ıllah	1
melânetleri	melanetleri	1
pâdişh	padişh	1
Mahmûdi	Mahmudi	1
kibleye	kıbleye	1
nisfu’l	nısfu’l	1
sâr	şar	1
Sâirlerin	Şairlerin	1
Kapusuna	Kapısına	1
dumanli	dumanlı	1
kinisa	kimisi	1
itibârli	itibarlı	1
muttasil	muttasıl	1
giçe	gıçe	1
olundi	olundı	1
Akibetu’l	Akıbetu’l	1
Teâlânin	Tealanın	1
inhizâmen	inhizamen	1
mecâlleri	mecalleri	1
kirmağa	kırmağa	1
çikub	çıkub	1
atdilar	atdılar	1
misâlinde	misalinde	1
Vaktâki	Vaktaki	1
kinisadir	kinisadır	1
papazlarin	papazların	1
hayalîdir	hayalidir	1
esaslari	esasları	1
dalin	dilin	1
kullanmadiğimizi	kullanmadığımızı	1
açiklamanin	açıklamanın	1
fikihinin	fıkıhının	1
yaygindir	yaygındır	1
hesaplanmaktadir	hesaplanmaktadır	1
kuşağina	kuşağına	1
ilikilerin	ılıkılerin	1
alki	ilki	1
tamirati	tamiratı	1
alimini	alımını	1
ayiracaklari	ayıracakları	1
tanidiğimiz	tanıdığımız	1
farkliysa	farklıysa	1
intermarriage	intermarrıage	1
sanilarin	saniların	1
polygamie’nin	polygamıe’nin	1
karilari	karıları	1
karililik	karılılık	1
boşanirken	boşanırken	1
kadindır	kadındır	1
yaşlilik	yaşlılık	1
katilamadiği	katılamadığı	1
saninin	sanırım	1
uygulamalarin	uygulamaların	1
bağimlilik	bağımlılık	1
konumundadir	konumundadır	1
adlandirilir	adlandırılır	1
yaşinin	yaşının	1
hukukundaki	hukukundakı	1
değiikliklerle	değiıklıklerle	1
uygarlikla	uygarlıkla	1
matriarkal	matrıarkal	1
sonuçlaniyor	sonuçlanıyor	1
agnatique	agnatıque	1
hisimliğina	hısımlığına	1
bağlamiş	başlamış	1
Islâmliktan	İslamlıktan	1
akrabalarinin	akrabalarının	1
şartlarin	şartların	1
yasaklamişti	yasaklamıştı	1
saptirilmiş	saptırılmış	1
fikihin	fıkıhın	1
zorlamasiyla	zorlamasıyla	1
yayginlamasi	yaygınlaması	1
slâm	ilan	1
mehrin	nehrin	1
rizasi	rızası	1
uyuşmazlik	uyuşmazlık	1
alacağimiz	alacağımız	1
uygulamanin	uygulamanın	1
Nikâhin	Nikâhın	1
hukukçulari	hukukçuları	1
kizindır	kızındır	1
uygulamasinin	uygulamasının	1
içtihadla	ictihadla	1
bağdaşmadiği	bağdaşmadığı	1
şiği	sığı	1
karşılaştırmasini	karşılaştırmasını	1
birakildiği	bırakıldığı	1
dşına	durma	1
anlaşılmaktadir	anlaşılmaktadır	1
tekrarlanmasina	tekrarlanmasına	1
kanida	kanıda	1
çikildiğı	çıkıldığı	1
anlayiından	anlayıından	1
araştirilmasina	araştırılmasına	1
saptanacağina	saptanacağına	1
karişikliğa	karışıklığa	1
çıkmayi	çıkmayı	1
davranmiş	davranmış	1
kaçınmaktadir	kaçınmaktadır	1
Kadiya	Kadıya	1
fukahâsi	fukahâsı	1
aldiklarinda	aldıklarında	1
tekrarlamanin	tekrarlamanın	1
davranmamaktadirlar	davranmamaktadırlar	1
uymamiş	uymamış	1
saptamiştir	saptamıştır	1
uygulandiğina	uygulandığına	1
alinmaktadir	alınmaktadır	1
yaşamlarinin	yaşamlarının	1
karşilamamasi	karşılanması	1
müracaati	müracaatı	1
bağlanmaktaydi	bağlanmaktaydı	1
doğurn	doğum	1
uygulanmasini	uygulanmasını	1
gayrisahih	gayrisahıh	1
hukukundakine	hukukundakıne	1
taşlanirdi	taşlanırdı	1
Zinanin	Zinanın	1
isnadina	isnadına	1
karşilanmişti	karşılanmıştı	1
isnadi	isnadı	1
uygulanmiş	uygulanmış	1
karşılanmadiği	karşılanmadığı	1
tekrarlanmamiştir	tekrarlanmamıştır	1
Miladî	Miladi	1
yakalandiği	yakalandığı	1
Babasiz	Babasız	1
karşilanmamiş	karşılanmamış	1
birakilmilardi	bırakılmılardı	1
bulundurulmamasina	bulundurulmamasına	1
hanlarinda	hanlarında	1
barindirilir	barındırılır	1
reformculari	reformcuları	1
siçrar	sıçrar	1
tartişılmazdi	tartışılmazdı	1
yansimasi	yansıması	1
Islâmci	İslamcı	1
yapisı	yapısı	1
ihracina	ihracına	1
kaliplarindaki	kalıplarındakı	1
farklilaşmadan	farklılaşmadan	1
zorlayacaktir	zorlayacaktır	1
öneriyorlardi	öneriyorlardı	1
kaçınilmazdi	kaçınılmazdı	1
düzenn	düzenin	1
Kanunnâmesi’dir	Kanunnamesi’dir	1
Kanunnâme’nin	Kanunname’nin	1
raklarinin	raklarının	1
değiiklikle	değiıklıkle	1
kiyaslayacak	kıyaslayacak	1
olgulari	olguları	1
yapitlarinda	yapıtlarında	1
inâs	imiş	1
çıkişini	çıkışını	1
aydinlarin	aydınların	1
kalkmasina	kalkmasına	1
sinirlandirilmasina	sınırlandırılmasına	1
açmışlardi	açmışlardı	1
brakilmasini	brakılmasını	1
yeriyorlardi	yeriyorlardı	1
yayginlaştirmak	yaygınlaştırmak	1
çabasindaydilar	çabasındaydılar	1
maârifinin	maarifinin	1
sayilarinin	sayılarının	1
açilimla	açılımla	1
Tanzimat’in	Tanzimat’ın	1
muâşakanin	muaşakanın	1
yavaşliğina	yavaşlığına	1
karşilaşmiştır	karşılaşmıştır	1
farkliliğindan	farklılığından	1
kadininki	kadınınki	1
hazirlamasindan	hazırlamasından	1
Alî	Alı	1
yarattiğinin	yarattığının	1
farkindaydilar	farkındaydılar	1
varmaktadir	varmaktadır	1
Turan’in	Turan’ın	1
evlâdin	evladın	1
kaldirilmasini	kaldırılmasını	1
ağirliklarin	ağırlıkların	1
yapilmamasini	yapılmamasını	1
uygulanmasiyla	uygulanmasıyla	1
israfi	israfı	1
yasakliyor	yasaklıyor	1
kaldirildiği	kaldırıldığı	1
kolaylaştirilma	kolaylaştırılma	1
akrabalarina	akrabalarına	1
kaldirmaktadir	kaldırmaktadır	1
ayrilmakta	ayrılmakta	1
andirdiği	andırdığı	1
kaldirdiği	kaldırdığı	1
yansittiği	yansıttığı	1
karşilanmadiği	karşılanmadığı	1
akimlari	akımları	1
iktidarinın	iktidarının	1
romanciliği	romancılığı	1
Ibiş	İbiş	1
Ocaklari’nin	Ocakları’nın	1
diktatoryal	diktatöryal	1
uzunluklari	uzunlukları	1
standartlarini	standartlarını	1
uygulanaman	uygulamanın	1
Haziran’inda	Haziran’ında	1
polygamie’ye	polygamıe’ye	1
taninmakta	tanınmakta	1
koşulmaktadir	koşulmaktadır	1
dişındadir	dışındadır	1
amacindaki	amacındaki	1
mutaassip	mutaassıp	1
kazançlari	kazançları	1
yaşayişı	yaşayışı	1
kaliplari	kalıpları	1
olmamiştr	olmamıştr	1
hizlandiği	hızlandığı	1
romanlarin	romanların	1
anlamamiza	anlamamıza	1
tamamlayamamiş	tamamlayamamış	1
kisadir	kısadır	1
araştirirken	araştırırken	1
laşmasindan	laşmasından	1
kalintilarindan	kalıntılarından	1
anlamindan	anlamından	1
sanilarinin	sanilarının	1
dağilimi	dağılımı	1
altyapi	altyapı	1
Azinlik	Azınlık	1
arzi	arzı	1
bürokratlardir	bürokratlardır	1
dalinda	dalında	1
alanlarina	alanlarına	1
loncalari	loncaları	1
birakmayip	bırakmayıp	1
kadrolariyla	kadrolarıyla	1
esnafini	esnafını	1
debbağlari	debbağları	1
hattatlari	hattatları	1
kadrolarinda	kadrolarında	1
zenaatkârin	zenaatkârın	1
Mimarliğin	Mimarlığın	1
kurumlaşmasina	kurumlaşmasına	1
Hâssâ	Hissi	1
Mimâri	Mimarı	1
Ocağl’nin	Ocağı’nın	1
Mimârân	Mimaran	1
Unvanlarindaki	Unvanlarındakı	1
yapimı	yapımı	1
sağlamaktadir	sağlamaktadır	1
gösteriçi	gösterici	1
Sanilanin	Sanılanın	1
mimarlari	mimarları	1
Mirî	Rini	1
yayimlandi	yayımlandı	1
çalitirilacak	çalıtırılacak	1
Ocaği’nda	Ocağı’nda	1
divândan	divandan	1
fermana	fermanı	1
ustalarinin	ustalarının	1
mimarbaşilarin	mimarbaşıların	1
çaliştirilarak	çalıştırılarak	1
yararlanilirdi	yararlanılırdı	1
oğlanlari	oğlanları	1
taşimakta	taşımakta	1
başmimari	basınının	1
onarimlarin	onarımların	1
kullanilmişsa	kullanılmışsa	1
kariştirmamak	karıştırmamak	1
kuracaktir	kuracaktır	1
duracağiz	duracağız	1
Başmimarin	Başmimarın	1
inhasiyla	inhasıyla	1
memurlarin1o	memurların1o	1
anlaşılmamiştir	anlaşılmamıştır	1
başmimarin	başmimarın	1
birakildiğini	bırakıldığını	1
kalfalarin	kalfaların	1
Onarimi	Onarımı	1
vakiflari	vakıfları	1
bakimiyla	bakımıyla	1
başmimarliği	basmımarlığı	1
onarimindan	onarımından	1
yiktirilmasina	yıktırılmasına	1
beyanina	beyanına	1
yiktirirlardi	yıktırırlardı	1
onarimina	onarımına	1
yardimcilariyla	yardımcılarıyla	1
suyollarinin	şuyollarının	1
kaplanmasini	kaplanmasını	1
nizamina	nizamına	1
yapilmişsa	yapılmışsa	1
çavuşlari	çavuşları	1
kapanmamasi	kapanmaması	1
bulunmamalari	bulunmamaları	1
konulardi	konulardı	1
nizamin	nizamın	1
yaptirilan	yaptırılan	1
yiktirildiğı	yıktırıldığı	1
Mimarlik	Mimarlık	1
anlamlidir	anlamlıdır	1
merkantil	merkantıl	1
mimarîden	mimariden	1
harcanmaktadir	harcanmaktadır	1
yargisi	yargısı	1
Parayi	Parayı	1
dindarlarin	dindarların	1
Allah'i	Allah'ı	1
kaçiniriz	kaçınırız	1
yararimiza	yararımıza	1
dağiliminda	dağılımında	1
farklilaşmayi	farklılaşmayı	1
farklardir	farklardır	1
kâşanesi	kasanesi	1
mekândir	mekândır	1
yenini	yerini	1
fatli	fatlı	1
yanindakinin	yanındakinin	1
IŞLERININ	İŞLERİNİN	1
yaşantisiyla	yaşantısıyla	1
andirir	andırır	1
slum	ilim	1
Azinliklarin	Azınlıkların	1
Mevcutlarin	Mevcutların	1
onarimin	onarımın	1
sokmaktaydi	sokmaktaydı	1
yaşarlardi	yaşarlardı	1
zorlanmiştir	zorlanmıştır	1
azinliklarin	azınlıkların	1
Bâbiâlî’ye	Babıali’ye	1
tamirin	tanırım	1
beyani	beyanı	1
başmimarinca	başmimarınca	1
başlanirdi	başlanırdı	1
Nizama	Nizami	1
yapilmadiğini	yapılmadığını	1
mimârân	mimaran	1
Islâhat	Isiahat	1
Fermani	Fermanı	1
Bâbiâlî’den	Babıali’den	1
birakildiklarini	bırakıldıklarını	1
yaratirdi	yaratırdı	1
Eksarhlik	Eksarhlık	1
inşaatina	inşaatına	1
kikirtirdi	kıkırtırdı	1
çatimalara	çatımalara	1
alişkanliklarindan	alışkanlıklarından	1
koleksiyonlarinda	koleksiyonlarında	1
rastladiğimiz	rastladığımız	1
yargimiza	yargımıza	1
taniktir	tanıktır	1
ruhsatin	ruhsatın	1
safahatini	safahatını	1
islâhattan	ıslahattan	1
pusulayi	pusulayı	1
Anlaşılacaği	Anlaşılacağı	1
bulunmalari	bulunmaları	1
kariıkliklari	kariıklıkları	1
Kafovinos	Kafovınos	1
Bulgarlarinın	Bulgarlarının	1
başvurduklarini	başvurduklarını	1
olmadiğ1	olmadığı	1
müracaatin	müracaatın	1
oynami	oynamı	1
onarimlari	onarımları	1
yiktirilarak	yıktırılarak	1
kirtasiye	kırtasiye	1
savsaklanmiş	savsaklanmış	1
yaratamazdi	yaratamazdı	1
katilirlar	katılırlar	1
onarirdi	onarırdı	1
amaçlidir	amaçlıdır	1
tarimcilar	tarımcılar	1
gruplaridir	gruplarıdır	1
Zenaatçılarin	Zenaatçıların	1
uygulanmaktadir	uygulanmaktadır	1
farkliliklara	farklılıklara	1
arzinda	arzında	1
fazlayi	fazlayı	1
ayarlanir	ayarlanır	1
dondurulmasi	dondurulması	1
uygulanamamiştir	uygulanamamıştır	1
çalişanlarin	çalışanların	1
yapilarda	yapılarda	1
başmimarindan	başmimarından	1
mimarlarindan	mimarlarından	1
fiyatlari	fiyatları	1
siraliyor28	sıralıyor28	1
Mayis15	Mayıs15	1
Duvarci	Duvarcı	1
Lağimc129	Lağımc129	1
kitliğı	kıtlığı	1
narhi	narhı	1
yayginliğı	yaygınlığı	1
kilmaktadir	kılmaktadır	1
arzinin	arzının	1
zenaatçi	zenaatçı	1
zenaatçılarin	zenaatçıların	1
Nâfia	Nafıa	1
Mimarbaşıliğı	Mimarbaşılığı	1
sinirlandirilarak	sınırlandırılarak	1
ustanin	ustanın	1
kethüdalari	kethüdaları	1
kalfalari	kalfaları	1
kararlaştirildiği	kararlaştırıldığı	1
çıraği	çırağı	1
Hamamci	Hamamcı	1
hirvat	Hırvat	1
Lağimci	Lağımcı	1
Kaldirimci	Kaldırımcı	1
farklilaşmalar	farklılaşmalar	1
mayişı	mayışı	1
Bâbiâlîden	Babıaliden	1
inş	miş	1
pâdişâhî	padişahı	1
şâhâneleri	sahneleri	1
sûdûr	şudur	1
kilisamiza	kilisamıza	1
ahâlîmiz	ahalimiz	1
kirâathâneden	kıraathaneden	1
olunmasina	olunmasına	1
sâmiyyesine	samiyyesine	1
havâlesiyle	havalesiyle	1
sâlim	salim	1
muâyenesi	muayenesi	1
kâidesinden	kaidesinden	1
bendegânelerine	bendeganelerine	1
Merâhim	Merahım	1
penâhîlerinden	penahilerinden	1
dîvârlari	dıvarları	1
yapilmamak	yapılmamak	1
inşâsindan	inşasından	1
davâci	davacı	1
olunacağindan	olunacağından	1
niyâzimiz	niyazımız	1
Rûm	Rın	1
kullari	kulları	1
inaasi	maaşı	1
Inşaasi	İnşaası	1
inşaasi	inşaası	1
Livon	Lıvon	1
âlîsi	alisi	1
tarîhi	tarihi	1
Cemaziyelâhir’den	Cemaziyelahir’den	1
binâ	bina	1
